YKR083C	-0.9	-0.09	0.36	0.2	0.1	-0.39	-0.59	-0.09	-0.3	0.76	0.41	0.53	-0.04	-0.07		0.04	0.06
YDR383C	0.29	-0.38	0.37	0.37	-0.33	-0.19	-1.15	-0.51	-0.25	0.21	0.55	0.64	0.21	0.29	-0.12		
YDR013W	-0.32	-0.19	0.93	0.66	-0.27	0.03	-0.25	-0.24	-0.01	0.25	0.31	0.14	0.08	-0.24		-0.7	-0.18
YGR238C	0.3	0.05	0.87	0.23	0.28	0.4	-0.25	-0.4	-0.53	0.12	0.2	0.36	0.08	-0.07	-0.8	-0.5	-0.31
YHR113W	0.44	0.3	0.06	-0.02	-1.26	-0.6	-0.21	-0.5	0.21	0.37	0.73	0.5	0.4	-0.26	0.24	-0.11	-0.28
YDL119C	0.71	-0.64	-0.91	-0.6	-0.17	-0.14	-0.2	-0.22	-0.14	0.14	0.69	0.92	0.33	0.02		-0.09	0.3
YDL124W	1.13	0.69	-0.29	-0.48	-0.04	-0.37	-0.62	-0.28	-0.23	0.21	0.24	0.12	-0.05	-0.38		0.07	0.29
YHR039C	-0.31	-1.27	-0.99	-0.36	-0.4	-0.21	0.11	0.04	0.22	0.71	0.87	0.5	0.56	0.04		0.05	0.43
YDR493W	0.6	0.3	-0.54	-0.77	-0.51	-0.3	-0.42	-0.14	-0.03	0.11	0.5	0.24	-0.31	0.26		0.18	0.83
YNL309W	-0.11	0.54	1.42	0.78	-0.64	-0.67	-0.84		-0.17	0.51	0.73	0.61	0.22	-0.35	-0.91	-0.17	-0.94
YPL208W	-0.32	-0.21	1.11	0.84	-0.14	-0.09	-0.37	-0.59	-0.4	0.11	0.44	0.25	0.04	0.08		-0.39	-0.36
YLR376C	-0.42	0.16	0.87	0.47	0.22	0.07	-0.24	-0.74	-0.45	0.25	0.24	0.18	-0.06	-0.05		-0.24	-0.27
YNL300W	-0.96	-0.27	1.89	1.61	0.82	0.44	-0.19	-1	-1.54	-0.21	0.88	-0.21	0.5	0.34		-1.22	-0.89
YAR003W	-0.14	0.21	0.84	0.19	-0.26	-0.1	-0.03	-0.09	0	-0.48	0.25	0.29	0.55	-0.42		-0.25	-0.56
YCL060C	0.06	-0.17	0.96	0.78	-0.03	-0.72	-0.83	-0.4	-0.22	-0.01	0.83	0.83	0.75	-0.24	-0.37	-1.03	-0.22
YDL103C	-0.49	0.24	0.79	0.24	-0.06	-0.09	-0.28	-0.33	-0.34	0.17	0.37	0.31	-0.09		-0.4	0.01	-0.05
YGL028C	-0.17	-0.03	-1.27	-0.78	-0.5	-0.53	-0.33	-0.86	-1.17	1.5	1.97	1.46	1.34	0.14	-0.41	-0.7	0.33
YNL303W	-0.35	0.14	0.87	0.33	-0.2	-0.44	-0.49	-0.44	-0.36	0.43	0.67	0.34	-0.1	0.06		-0.21	-0.24
YNL310C	0.35	0.13	0.8	0.31	-0.31	-0.31	-0.46	-0.51	-0.2	0.04	0.36	0.39	-0.08	-0.29		0.01	-0.22
YOR144C	-0.39	0.42	0.81	0.21	0.02	-0.15	-0.36	-0.38	-0.3	0.28	0.48	0.52	-0.06	-0.39		-0.14	-0.55
YDR113C	-0.89	-0.31	0.69	0.87	1.17	0.79	-0.29	-0.58	-1	-0.75	0.2	0.69	0.61		0.06	-0.51	-0.74
YNL126W	-0.17	-0.12	0.23	0.57	0.61	0.8	0.36	-0.38	-0.77	-1.51	-0.54	-0.06	0.56	0.4	0		
YEL061C	-0.84	-0.48	0.45	0.83	0.97	0.75	0.39	-0.03	-0.94	-1.46	-0.48	0.06	0.74	0.68	0.16	-0.35	-0.44
YHR172W	-0.36	0.18	0.86	0.88	0.53	0.72	0.21	-0.5	-0.55	-0.47	-0.11	-0.01	0.46	0.28	-0.39	-0.58	-1.15
YPR141C	-0.53	-0.82	0.63	1.24	0.96	0.89	0.2	-0.38	-0.92	-1.05	-0.52	-0.29	0.38	0.25	-0.03		
YLR045C	-1.28	-1.24	0.06	0.33	1	0.65	0.46	0	-0.35	-0.87	-0.01	0.21	0.56		0.5	0.09	-0.1
YGR140W	-0.44	-0.25	0.85	0.63	0.68	0.71	0.19	-0.34	-0.58	-0.5	-0.14	0.14	0.4		-0.23	-0.34	-0.78
YBL063W	-0.86	-1.26	0.17	0.56	1.23	0.66	0.31	-0.34	-0.28	-1.46	-0.14	0.56	0.76	0.43		-0.01	-0.33
YDR488C	-0.87	-0.14	0.4	0.68	-0.2	0.18	-0.32	-1.03	-0.22	-0.08	0.34	0.64	0.6	0.43	-0.43		
YMR198W	-1.28	-0.55	-1.61	-0.15	0.44	0.5	0.27	0.53	0.35	-0.22	-0.31	0.16	0.74	0.32		0.7	0.12
YOR026W	-1.27	0.04	1.01	0.35	0.23	-0.03	-0.01	0.03	-0.18	0	0.32	0.58	-0.11		-0.21	-0.24	-0.51
YDR356W	-0.97	-0.66	0.08	0.43	0.86	0.91	-0.23	-0.48	-0.39	-0.55	0.27	0.6	0.64	0.38		-0.39	-0.47
YIL140W	-0.36	-0.47	1.46	1.21	0.43	0.13	-0.67	-1.12	-1.37	-0.38	0.7	0.99	0.76	0.07		-0.68	-0.7
YKL067W	-0.14	-0.39	0.17	0.54	0.33	-0.69	-0.99	-1.46	-0.3	0.49	0.26	0.89	0.5		0.03	0.33	0.42
YJR006W	-0.22	-0.28	0.9	0.53	0.24	0.29	0.15	-0.16	-0.02	-0.56	-1.42	0.54	0.35	0.14		-0.32	-0.17
YMR190C	-0.19	-1.04	-0.36	0.12	1.06	1.1	0.9	0.22	0.02		-0.5	-0.15	0.37	0.22	-0.52	0.04	-1.31
YJL115W	0.23	0.59	1.9	1.32	-0.19	-0.34	-0.87	-1.31	-0.13	-1.53	-1.53	1.23	1	0.29		-0.6	-0.05
YDL197C	0.11	-0.18	0.94	0.73	0.3	0.02	-0.51	-0.54	-0.49	0.1	0.44	0.47	0.06		-0.35	-0.77	-0.32
YCR065W	-1.04	-0.02	0.76	0.59	0.31	0.04	-0.35	-0.12	-0.48	0.08	0.5	0.55	0.45	-0.07		-0.6	-0.6
YPL016W	-1.3	-1.02	0.2	0.52	0.87	0.81	0.49	0.44	0.21	-0.6	-0.07	-0.49	0.34	0.22		-0.57	-0.04
YBL052C	-0.36	-0.93	-0.97	-0.06	0.61	0.21	0.59	0.45	0.18	-0.39	-0.48	0.13	0.46	0.26	0.3		
YBR275C	-0.46	-0.09	0.67	0.45	0.6	-0.14	-0.33	-0.05	-0.48	0.34	0.47	0.48	0.24		-0.43	-0.85	-0.44
YIL126W	-1.2	-0.37	-0.25	-0.26	0.36	0.73	0.27	0.27	0.34	-0.1	-0.21	0.13	0.4	0.09		-0.05	-0.15
YFR037C	-0.4	-0.04	0.32	0.42	0.09	0	0.09	0	-0.1	-0.4	-0.26	0.04	0.35	-0.01		0.06	-0.16
YAR008W	-1.04	0.29	1.45	0.67	-0.06	-0.5	-0.49	-0.83	-0.41	0.32	0.7	0.59	0.85	0.09		-1.01	-0.61
YER001W	-1.05	0.22	0.82	0.7	0.76	0.16	-0.07	-0.49	-1	-0.84	0.17	0.5	0.54		0.04	-0.06	-0.4
YER003C	-0.93	-0.41	0.68	0.8	0.68	0.07	0.12	-0.13	-0.6	-0.32	0.16	0.45		0.34	-0.19	-0.13	-0.6
YDL093W	-0.05	-0.69	0.61	0.79	0.52	0.05	0.09	-0.11	-0.12	-0.21	0.2	0.4	0.12		-0.3	-0.48	-0.82
YIR017C	-0.76	-1.43	-0.2	1.12	1.56	1.27	-0.22	-0.79	-0.67	-0.76	-0.02	0.37	0.21	0.11	0.09	0	0.11
YKR001C	-0.55	-0.42	-0.08	0.24	0.27	0.19	0.07	-0.35	-0.05	-0.35	0.22	0.22	0.36		0.07	0.03	0.12
YDL095W	-0.02	-0.31	0.29	0.42	0.2	-0.19	-0.21	-0.37	-0.3	0.17	0.36	0.44	0.16		0.02	-0.19	-0.47
YNL073W	0.44	-0.23	-0.5	-0.47	-0.96	-0.73	-0.33	-0.62	0.18	0.68	0.71	0.8	0.5	0.22		-0.11	0.42
YER118C	-0.99	-0.25	0.43	0.5	0.26	0.05	-0.34	-0.16	-0.39	-0.46	0.13	0.59	0.81		-0.11	0.07	-0.14
YJR137C	-1.12	-0.91	-0.78	0.25	1.36	0.78	0.35	-0.05	-0.44	-0.45	-0.37	0	0.34	0.14		0.34	0.56
YER017C	0.1	0.15	-0.06	-0.21	0.3	-0.37	0.01	-0.04	0.03	0.23	0.19	0.15	0.09		-0.64	-0.07	0.12
YER016W	-0.37	-0.25	0.28	0.98	0.39	0.08	0.01	-0.05	-0.71	0.14	0.13	0.21	0.08		-0.36	-0.21	-0.34
YCR035C	0.01	-0.67	-0.36	-0.1	0.4	0.08	0.51	0.2	0.19	-0.42	-0.26	0.11	0.18	0.03		-0.22	0.33
YOL019W	-0.97	-0.72	0.11	0.36	0.22	0.07	-0.28	-0.61	-0.27	0.52	0.51	0.69	0.33	-0.01		0.03	0.03
YLR151C	0.42	-0.79	1.26	0.59	0.08	-0.52	-0.21	-0.84	-0.59	0.09	-0.21	0.62	0.37	-0.04	-0.23		
YOR284W	0.33	0.25	1.37	0.88	0.03	-0.06	-0.39	-0.68	-0.85	-0.21	0.35	0.3	-0.06	-0.37	-0.9		
YMR048W	0.46	-0.05	1.86	0.36	-1.03	-0.93	-0.6	-1.25	-0.6	0.27	0.74	0.89	0.62	0.26	-0.48	-0.35	-0.19
YKR010C	-0.44	-0.13	0.04	0.49	1.1	0.52	0.54	-0.29	-0.45	-0.66	-0.85	-0.45	0.5	0.49		-0.18	-0.23
YHR061C	-0.1	-0.72	0.03	0.28	0.54	0.85	0.43	-0.57	-0.44	-0.82	0.12	0.36	0.45	0.54	0.56	-0.1	-1.44
YEL017W	-0.38	-0.19	-0.02	0.5	0.81	0.37	-0.59	-0.12	-0.21	-0.36	-0.9	-0.05	0.83	0.6	-0.44	0.29	-0.15
YLL062C	-0.82	-0.54	-0.68	0.81	1.29	0.95	-0.09	-0.72	-0.54	-0.1	-0.21	0.25	0.17	-0.28		0	0.52
YJR155W	0	0.44	0.94	0.53	0.13	-0.47	-1.03	-0.61	-0.39	-0.03	0.21	0.43	0.04	0.01	-0.19		
YLR126C	0.31	0.09	1	0.57	0.15	-0.66	-0.35	-1.09	-0.34	-0.29	-0.41	0.36	0.41	0.1		0.02	0.1
YJL118W	-0.98	-1.09	-0.05	0.57	0.47	0.47	-0.16	-0.11	-0.22	-0.17	0.2	0.32	0.35	0.49	-0.11		
YDR179C	-0.07	0.06	0.07	0.71	0.61	0.71	0.36	0.05	-0.26	-1	-0.75	-0.14	-0.06	0.38		-0.31	-0.38
YDR219C	-0.64	-0.95	-1.17	0.47	0.32	0.81	0	0.24	0.36	-0.77	-0.3	0.27	0.47	0.52	0.36		
YNL176C	-0.43	-0.84	-1.22	0.05	0.63	0.57	0.54	0.29	0.21	-0.86	-0.11	0.16	0.62	0.14	0.25		
YER018C	-0.48	-0.42	0.34	0.65	1	0.33	0.05	0.02	-0.54	-0.36	-0.52	-0.07	0.02	0.08	-0.09		
YBR156C	-0.35	-0.36	0.09	0.39	0.86	0.58	0.23	0.25	-0.2	-0.12	-0.21	0.13	0.31	-0.16		-0.82	-0.61
YLR455W	-0.53	-0.25	-0.99	0.33	0.63	0.44	-0.05	0.34	-0.36	-0.38	-0.1	0.11	0.33	0.55		0.11	-0.16
YBR184W	1.37	0.72	-0.26	0.79	0.99	0.48	0.13	0.23	-0.19	-1.41	-0.95	0.13	0.48	-0.85	-0.33	-0.37	-0.95
YLR228C	0.36	-0.01	0.3	0.59	0.84	0.26	-0.35	0.36	0.15	0.18	-1.16	-0.06	0.13	-0.66	-0.68	0.01	-0.26
YDR252W	0.63	-0.09	-0.51	0.12	0.66	0.32	-0.16	0.29	-0.08	-1.42	-0.45	-0.01	0.17	0.24		0.34	-0.04
YNL304W	-0.95	-0.12	0.53	0.06	0.19	-0.32	0.18	0.05	-0.41	0.02	0.39	0.7	0.02	-0.01	-0.32		
YGR189C	0.06	-0.04	0.87	0.39	0.2	-0.1	-0.17	-0.5	-0.52	0.51	0.21	0.16		-0.24	-0.74	-0.19	0.1
YBR007C	-0.44	-0.2	0.58	0.33	0.63	0.48	0.17	0.01	-0.28	-0.49	-0.05	0.17	0.23	-0.33		-0.25	-0.56
YBR276C	-0.16	0.25	0.22	0.25	0.04	-0.25	0.02	0.07	-0.01	-0.04	0.31	0.17	0.08	-0.29		-0.39	-0.26
YCRX04W	-0.48	0.18	-0.14	-0.17	0.07	0.24	0.51	0.26	0.04	-0.42	-0.3	-0.27	0.04	0.1		0.39	-0.06
YDL096C	0.4	-0.28	0.53	0.72	-0.16	-0.12	-0.94	-0.01	0.06		0.74	1.1	1.18	-0.28	-1.63	-0.74	-0.57
YEL018W	-0.24	0.14	0.25	0.35	0.54	0.27	-0.14	0.08	-0.34	-0.43	-0.6	-0.23	0.21	0.48	-0.35		
YER019W	-0.13	-0.21	0.71	0.86	0.4	0.02	0.07	-0.13	-0.52	-0.1	-0.19	-0.23	0.36	0.12		-0.46	-0.57
YFR026C	0.85	0.97	1.31	0.28	0.24	-0.3	-0.8	-0.58	-0.61	0.2	0.24	0.35	-0.14	-0.11	-0.84	-0.51	-0.54
YFR027W	-0.21	0.68	1.66	1.03	-0.07	-0.21	-0.51	-0.94	-0.62	0.68	0.75	0.56	-0.01	-0.15	-0.84	-0.71	-1.09
YFR038W	-0.47	0.26	0.7	0.55	0.29	-0.09	0.22	0.07	0.07	-0.9	0.31	0.39	0.02	-0.3	-0.11	-0.47	-0.55
YKL066W	-0.11	-0.72	-0.11	0.51	0.44	-0.24	-0.36	-1.12	-0.57	1.06	0.26	0.62	-0.52	0.08		0.42	0.36
YLL061W	-0.6	-0.46	-0.04	1.14	1.58	0.77	-0.21	-0.58	-0.23	-0.21	-0.71	-0.27	0.08	-0.6	-0.32	0.23	0.43
YNL072W	-0.86	0.21	0.75	0.19	0.04	-0.59	-0.59	-1.18	-0.16	0.99	0.68	0.91	0.23	0.14	-0.06	-0.2	-0.5
YIL050W	-0.79	-1.04	-0.49	-0.12	0.61	0.77	0.34	0.12	0.12	-0.51	-0.35	0.15	0.22	0.37	0.29	0.17	0.14
YIL106W	-1.14	-0.7	-0.88	-0.73	-0.14	0.51	0.94	0.79	1.09	0.27	0.15	-0.23	-0.4	0.16		0.21	0.12
YBL097W	-1.01	-0.48	-0.41	-0.44	0.63	0.54	0.56	0.32	-0.01	-0.09	-0.21	-0.01	0.17	0.41	0.24	-0.34	0.14
YKL049C	-0.67	-0.7	0.19	0.35	0.55	0.28	0.07	-0.06	-0.3	-0.25	-0.09	0.12	0.26		0.36	0.08	-0.19
YCL014W	-0.84	-0.88	-1.13	-0.37	0.47	0.78	1.21	1.38	0.78	-1.32	-0.57	-0.57	0.02	0.52	0.41	-0.27	0.35
YOR188W	-0.41	0.11	0.38	0.49	0.62	0.93	0.58	0.28	-0.4	-0.48	-0.55	0.05	0.03	-0.04		-0.64	-0.95
YJR076C	-0.37	-0.56	-0.12	0.16	0.38	0.5	0.28	0.38	-0.17	-0.57	-0.11	-0.27		0.51	0.39	-0.1	-0.31
YJL099W	0.24	-1.03	-0.57	0	-0.06	0.86	0.82	0.1	0.17	-0.05	-0.8	-0.26	-0.01	0.58		0.14	-0.11
YKL048C	-0.33	-0.79	-0.57	0.13	0.37	0.54	0.37	-0.13	-0.02	-0.73	-0.43	0.01	0.53	0.54		0.28	0.25
YBR038W	-0.98	-1.49	-0.83	-0.56	-0.38	0.09	1.23	1.23	1.25	0.34	0.01	-0.57	0.01	-0.25		0.66	0.25
YJL092W	-0.83	-0.66	0.08	0.6	0.84	1.02	0.4	0.06	-0.33	-0.33	-0.33	-0.01	0.15		0.16	-0.29	-0.52
YCR084C	-0.48	0.06	-0.01	0.31	0.37	0.27	0.35	0.31	-0.19	-0.18	-0.27	-0.23	0.15		0.18	-0.24	-0.41
YGL255W	-0.79	-0.28	-0.53	-0.22	-0.04	0.24	0.62	0.36	0.19	-0.26	-0.69	-0.5	0.06		0.62	0.87	0.36
YLR014C	-0.16	1.09	0.2	-0.22	-0.61	-0.39	0.15	0.29	0.13	-0.09	-0.11	-0.32	-0.08	-0.12	0.23		
YJL137C	-0.2	-0.31	-1.25	0.05	0.63	0.73	0.31	0.44	0.05	-0.22	-0.33	-0.27	0.08	0.26		0.16	-0.13
YOR274W	0.51	0.35	0.02	-0.43	-0.37	0.01	0.33	0.57	0.49	-0.16	-0.38	-0.38	-0.22		-0.2	-0.36	0.21
YBR104W	-0.89	0.07	0.42	-0.12	-0.31	-0.26	0.27	0.16	-0.1	-0.29	-0.13	-0.06	0.14		0.51	0.46	0.12
YJR112W	-0.96	-0.85	0.06	0.65	0.61	0.36	0.13	-0.32	-0.16	-0.31	-0.37	0.09	0.37		0.52	0.32	-0.14
YCR073C	-0.92	-0.47	-0.04	-0.09	0.06	0.77	0.8	0.12	-0.09	-0.02	-0.04	-0.11	-0.07	-0.06		0.24	-0.11
YDL198C	-0.74	-0.74	-0.75	-0.23	0.04	0.08	0.04	-0.16	-0.2	-0.18	0.01	0.15	0.32		0.72	0.96	0.67
YLL046C	0.96	0.63	0.31	0.17	0.45	0.69	0.32	0.02	-0.42	-0.67	-1.49	-0.78	-0.1	0.17		-0.01	-0.25
YDR389W	-0.25	0.11	-0.45	-0.94	0.2	0.75	0.57	0.02	-0.06	-0.32	0.06	-0.32	-0.5		0.33	0.64	0.16
YDR464W	-0.03	0.52	-0.33	0.13	0.57	0.62	0.04	0.12	-0.1	-0.52	-0.45	-0.21	-0.09		0.07	0.09	-0.42
YKL068W	-0.29	0.12	-0.1	0.11	0.21	0.38	0.36	0.85	-0.04	-0.43	0.16	-0.36	-0.12		0.29	-0.54	-0.6
YIL131C	-1.41	-1.11	-1.04	0.28	1.26	1.34	0.72	0.36	0.28	-0.6	-0.9	-0.22	0.32	0.49	0.24		
YDR451C	-1.47	-0.29	-0.44	-0.08	0.85	1.26	0.13	-0.15	-0.45	-1.15	-0.49	-0.1	0.53	1.14	0.71		
YCR085W	-0.74	-0.03	-0.58	0.21	1.01	1.1	0.8	0.42	-0.26	-0.79	-0.67	-0.58	-0.18	0.58	0.34	0.16	-0.79
YMR003W	-0.74	-0.86	-0.49	0.78	1.11	1.12	0.68	0.04	-0.52	-1.14	-0.68	-0.07	0.3		0.63	0.14	-0.29
YNR009W	-2.44	-1.26	-0.27	0.39	0.89	0.89	0.45	-0.09	-0.41	-0.6	-0.01	0.61	0.71	0.86	0.29		
YOR073W	-0.8	-1.32	-0.53	0.48	0.79	0.8	0.36	0.29	-0.01	-0.97	-0.82	0.1	0.55	0.72	0.35		
YMR215W	-0.65	-0.69	-0.68	-0.05	0.75	0.88	0.79	0.17	-0.44	-0.53	-0.29	-0.32	0.22		0.55	0.47	-0.15
YLL047W	0.88	0.93	0.24	0.01	0.07	0.64	0.49	-0.24	-0.38	-0.62	-0.76	-0.93	-0.45	-0.04	0.16		
YDR366C	-0.18	0.73	0.27	0.02	-0.15	0.59	0.75	-0.53	-0.09	-0.43	-0.95	-0.82	-0.35	0.56	0.52	0.38	-0.32
YIL158W	-1.94	-1.77	-0.93	-0.51	0.51	0.82	0.94	0.81	0.6	0.11	-0.1	-0.39	-0.32	0.6		0.87	0.7
YGL101W	-0.97	-0.52	-0.62	0.12	0.18	0.22	0.54	0.17	-0.04	-0.72	-0.24	0.17	0.45	0.64		0.61	0.01
YJR110W	-0.42	-0.48	-0.87	0.22	0.35	0.86	0.46	0.34	0.01	-1.15	-0.06	-0.2	0.25	0.3	0.39		
YOL012C	-1.37	-1.15	-0.77	0.02	0.64	0.3	0.34	0.08	-0.1	0.07	0.06	0.37	0.25	0.68		0.73	-0.14
YBL032W	-0.7	-0.36	-0.56	-0.3	0.76	0.2	0.68	0.4	-0.01	-0.15	-0.44	-0.11	0.17	0.32		0.2	-0.09
YBR043C	-0.45	-0.24	-0.22	-0.15	0.25	0.07	0.52	0.33	-0.01	-0.19	-0.55	-0.4	0.06	0.16		0.48	0.36
YCL012W	-1.04	-0.76	-1.53	-0.33	0.47	0.59	0.92	1.13	0.84	0.52	-0.55	-0.55	0.17	-0.12	0.17	0.03	0.01
YCL013W	-1.01	-0.47	-1.01	-0.28	0.31	0.89	1.24	1.54	0.89	-1.01	-0.21	-0.69	0.61	-0.95	0.1	-0.14	0.18
YCL062W	-0.64	-0.47	-0.95	0.18	0.6	0.46	0.6	0.64	0.46	-0.39	-0.6	-0.33	0.26	0.13		0.19	-0.12
YCL063W	-0.74	-0.29	-0.68	0	0.74	0.6	0.7	1.02	0.43	-0.99	-0.57	-0.36	0.32	-0.15	-0.05		
YCR086W	-0.29	0.05	0.25	0.28	0.3	0.73	0.26	-0.02	-0.32	-0.25	-0.83	-0.58	0.15	0.48		0.33	-0.53
YDR324C	-0.97	0.46	0.01	-0.4	-0.45	0.39	0.56	0.16	0.26	-0.09	-0.26	-0.31	-0.23	0.24		0.35	0.27
YDR325W	-0.56	0.16	-0.16	0.01	0.2	0.59	0.33	-0.13	-0.08	-0.6	-0.59	-0.33	0.05	0.59		0.56	-0.04
YIL169C	-0.9	-1.97	0.03	0.76	0.87	0.53	0.54	0.12	0.15	-0.31	-0.35	-0.29	0.21	0.24	0.37		
YKL052C	-0.6	-0.55	0.01	0.61	0.77	0.6	0.42	0.12	0.05	-0.76	-0.26	-0.13	0.05	0.16		-0.1	-0.37
YKL053W	-0.62	-0.37	0.21	0.68	0.52	0.12	0.03	-0.41	-0.03	-0.22	-0.27	-0.09	0.18	0.21		0.16	-0.09
YKL069W	-0.17	0.24	-0.03	0.36	0.61	0.41	0.13	0.22	-0.23	-0.38	-0.56	-0.24	-0.03	0.36		-0.09	-0.59
YPL116W	-0.29	-0.6	-0.09	0.29	0.65	0.7	0.17	-0.01	-0.28	0.07	-0.45	-0.3	-0.14	0.27		0.49	-0.48
YPL264C	-0.15	-0.76	-0.27	0.46	0.44	0.55	-0.2	-0.08	-0.27	-0.79	-0.62	-0.1	0.24	0.43	0.41	0.63	0.07
YGR108W	-1.86	-0.52	-0.98	-0.95	-0.26	0.69	1.13	0.92	0.86	-0.17	-0.41	-0.51	-0.27	0.6		0.92	0.8
YPR119W	-1.35	-0.57	-0.95	-0.7	0.14	0.57	1.06	1.24	0.84	0.01	-0.35	-0.64	-0.11	0.18	0.63		
YAL040C	-0.05	-0.15	-0.58	-0.58	0.18	-0.67	0.29	0.2	0.02	1.32	0.27		-0.41	-0.05	0.17	0.14	-0.11
YGL116W	-1.08	-1.04	-0.83	-0.86	-0.67	0	1.07	1.53	1.23	0.17	-0.08	-0.58	-0.45	-0.38	0.44	0.61	0.9
YOL069W	-1.13		-2.2	-0.39	-0.35	0.85	1.03	1.12	0.72	-0.62	-0.24	-1.2	0.45	0.45	0.59	0.2	0.71
YGR092W	-0.89	-0.67	-0.64	-0.8	-0.32	0.09	0.62	0.83	0.85	0.39	0.09	0	-0.32		-0.12	0.45	0.45
YBR138C	-0.5	-0.89	-1.33	-0.75	-0.32	0.19	0.84	1.22	1.03	0.16	-0.23	-0.38	0.15	0.15	0.66		
YOR058C	-0.09	0.06	-1.06	-0.17	-0.28	0.44	0.9	0.8	0.73	-0.21	-0.44	-1.25	-0.09	-0.1		0.24	0.52
YHR023W	-0.93	-1.29	-1.01	-0.99	-0.15	0.44	1.04	0.9	0.56	0.38	0.02	-0.23	-0.36		0.45	0.52	0.67
YPL242C	-0.71	-0.49	-0.67	-0.53	0.35	0.38	0.63	0.79	0.36	0	-0.11	-0.23	-0.33	-0.07		0.34	0.31
YJR092W	-1.89	-0.92	-1.05	-1.11	0.66	0.34	0.28	1.21	1.19	0.26	-0.62	-0.15	0.33	0.34		0.71	0.4
YLR353W	-1.12	-0.94	-0.97	-0.31	0.13	0.35	0.56	0.56	0.74	0.28	-0.51	-0.36	0.05		0.52	0.58	0.44
YCL037C	-0.59	-0.08	-0.35	-0.29	0.61	0.19	0.49	0.43	0.17	0.25	-0.35	-0.33	-0.07		-0.12	0.11	-0.08
YMR001C	-1.59	-1.29	-1.54	-0.75	-0.24	0.5	1.08	1.22	0.89	-0.12	-0.24	-0.36	0.32	0.33		0.94	0.86
YGL021W	-1.28	-1.02	-0.76	-0.65	0.02	0.5	0.89	0.8	0.59	-0.13	-0.54	-0.38	-0.03	0.68		0.88	0.41
YCR042C	0.12	0.27	-0.64	-0.99	-0.95	-0.57	0.01	0.81	0.74	0.74	0.4	-0.14	-0.57		0.27	0	0.5
YOR025W	-1.5	-1.69	-1.12	-1.02	-0.44	0.75	1.03	0.93	1.55	0.14	0.07	-0.54	0.46	0.68	0.7		
YOR229W	-0.3	0.07	-0.76	-0.68	-0.59	-0.27	0.52	0.88	0.8	0.83	0.18	-0.53	-0.82	-0.39		0.51	0.56
YDR146C	-1.82	-1.35	-0.65	-0.67	-0.4	0.34	0.57	0.47	0.51	0.34	0.12	-0.25	0.08		0.8	1.27	0.63
YLR131C	-0.92	-1.31	-0.96	-0.42	0.19	0.36	0.63	0.55	0.72	0.51	-0.31	-0.58	0.21		0.29	0.73	0.3
YNL053W	-0.45	-0.34	-0.76	-0.33	0.17	0.53	0.72	0.76	0.43	-0.64	-0.42	-0.17	-0.15		0.12	0.54	-0.01
YKL130C	-0.52	-0.23	-0.63	-0.48	-0.11	0.17	0.3	0.75	0.63	0.09	-0.17	-0.13	-0.38	0.23		0.4	0.07
YIL162W	0.52	-0.47	-1.07	-0.41	-0.04	0.14	0.39	0.74	0.72	0.02	0.21	-0.13	-0.15	-0.34	-0.13		
YDL138W	0.37	0.35	-0.45	-0.76	-0.28	-0.26	0.03	0.41	0.47	0.36	0.05	-0.53	-0.47		0.05	0.46	0.21
YDL048C	0.77	-0.95	-0.8	-0.14	0.53	0.48	0.56	0.77	0.48	-0.35	-0.44	-0.38	-0.55	-1.09		0.4	0.7
YGR143W	-0.27	-0.47	-1.52	-0.83	-1.05	-0.27	0.84	1.02	1.28	0.24	0.15	-0.27	-0.75	-0.47	0.51	0.93	0.91
YKL129C	0.19	-0.31	-0.8	-0.7	0.05	0.06	0.17	0.86	0.35	0.3	0.07	-0.47	-0.49		0.29	0.23	0.21
YIL167W	0.72	-0.15	-1	-1.23	-1.07	-0.32	-0.05	0.34	0.67	0.31	0.19	0.09	-0.01	0.13	0.46	0.25	0.66
YHR152W	-0.54	-0.47	-0.4	-0.28	-0.18	-0.01	0.43	0.64	0.29	0.52	0.12	-0.45		-0.39	0.03	0.21	0.47
YPR167C	-0.63	-0.38	-0.32	0.12	0.74	0.6	0.1	-0.19	-0.51	-0.81	-0.49	-0.26	0.04		0.65	0.71	0.65
YJL079C	0.01	0.43	-0.56	-0.47	-1.11	-1.04	-0.1	1.35	1.42	0.6	0.3	-0.39	-0.89	-1.09		0.52	1.01
YAR018C	-0.4	-0.99	-1.06	-0.75	-0.61	-0.76	0.71	1.49	1.36	0.44	0.26	-0.13	-0.36		-0.11	0.21	0.71
YAL022C	-0.63	-0.66	-0.24	-0.82	-0.84	-0.89	0.57	0.64	0.54	0.66	0.28	-0.01	-0.26	0.11		0.71	0.81
YGR279C	-0.83	-0.33	-0.25	-0.7	-0.57	-0.09	0.27	0.47	0.58	0.82	-0.12	-0.11	0.01	-0.08		0.55	0.38
YGL201C	-0.48	0.34	-0.17	-0.69	-0.96	-0.41	0.38	0.72	0.64	0.64	0.3	0.13	-0.72	-0.17	-0.06	0.19	0.33
YNL057W	-1.06	-1.11	-1.17	-0.99	-0.85	-0.18	0.74	0.71	1.06	0.78	0.47	0.5	0.28	0.16	0.68		
YML119W	-0.81	-1.04	-0.51	-0.74	-1.22	-0.2	0.89	1.04	0.87	0.46	0.17	-0.32	-0.43	0.23		0.88	0.73
